가격,거래 유형,건축물 용도,계약기간,공급/전용면적,관리비,관리비부과기준,기보증금/월세,난방(방식/연료),매물번호,매물특징,방수/욕실수,방향,융자금,이미지 URL,입주가능일,제목,주소,총주차대수,해당면적 세대수,해당층/총층,현관구조
"19억 5,000",매매,공동주택,-,156.01㎡/136.25㎡(전용률87%),40만원,-,-/-,중앙난방/도시가스,2457836073,서초역 인접 편리한생활권 트인뷰 최고급인테리어 주인직접,4/2개,동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_260/land_system_1327407203451xvHJB_JPEG/116_12476_1_171_GA1_1286516557390.jpg,즉시입주,현대ESA2(주상복합) 에이동,서울시 서초구 서초동 1542-6,351대(세대당 2.01대),174세대,중/25층,계단식
13억,전세,-,-,156.01㎡/136.25㎡(전용률87%),40만원,-,-,중앙난방/도시가스,2457891201,전망좋은 깨끗한집 입주협의 서초역 도보 1분거리,4/2개,동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_260/land_system_1327407203451xvHJB_JPEG/116_12476_1_171_GA1_1286516557390.jpg,즉시입주 협의가능,현대ESA2(주상복합) 에이동,서울시 서초구 서초동 1542-6,351대(세대당 2대),174세대,고/25층,계단식
20억,매매,공동주택,-,110.29㎡/96.73㎡(전용률88%),30만원,-,-/-,개별난방/도시가스,2457433999,o주인직접o 복층 거실층고 높음. 전망 좋은 야외테라스.완벽리모델링,4/2개,남향(거실 기준),-,,즉시입주 협의가능,방배렉슬Ⅱ 1동,서울시 서초구 방배동 805-9,15대(세대당 1.87대),1세대,4/4층,계단식
24억,매매,공동주택,-,150.71㎡/132.16㎡(전용률88%),25만원,-,-/-,개별난방/도시가스,2455499229,정원세대 세안고 매매 깔끔한내부 단독정원사용가능,4/2개,남향(거실 기준),없음,,2024년 02월 하순,방배렉슬Ⅱ 1동,서울시 서초구 방배동 805-9,15대(세대당 1.87대),2세대,1/4층,계단식
16억,매매,공동주택,-,101.2㎡/81.06㎡(전용률80%),25만원,-,-/-,개별난방/도시가스,2458300449,급매. 입주 가능. 내부 특올수리. 갭투 가능. 푸르니유치원 인접.,3/2개,동향(거실 기준),-,,즉시입주 협의가능,서초극동스타클래스2 202동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),16세대,3/5층,계단식
"13억 3,000",매매,공동주택,-,74.92㎡/59.97㎡(전용률80%),20만원,-,-/-,개별난방/도시가스,2458461368,구조 잘 나오고 넓은 거실 방3 화2 신혼부부 추천,3/2개,동향(거실 기준),없음,,즉시입주 협의가능,서초극동스타클래스2 201동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),8세대,고/10층,계단식
16억,매매,공동주택,-,101.2㎡/81.06㎡(전용률80%),26만원,-,-/-,개별난방/도시가스,2458368634,"푸르니유치원인접  방3,화2  특올수리 주차편함  입주가능  급매",3/2개,동향(거실 기준),-,,즉시입주 협의가능,서초극동스타클래스2 202동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),16세대,3/5층,계단식
"15억 5,000",매매,공동주택,-,101.2㎡/81.06㎡(전용률80%),20만원,-,-/-,개별난방/도시가스,2457467491,급매  조용하고 살기 좋은집 올수리 입주민 만족도 높은 아파트,3/2개,동향(거실 기준),-,,즉시입주 협의가능,서초극동스타클래스2 202동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),16세대,중/5층,-
"13억 5,000",매매,공동주택,-,74.92㎡/59.97㎡(전용률80%),20만원,-,-/-,개별난방/도시가스,2457392740,상태최상.방3.화장실2.앞뒤베란다.,3/2개,동향(거실 기준),-,,즉시입주 협의가능,서초극동스타클래스2 201동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),8세대,고/10층,계단식
16억,매매,공동주택,-,101.2㎡/81.06㎡(전용률80%),35만원,-,-/-,개별난방/도시가스,2457484018,올특수리  급매  갭투가능 주인직접,3/2개,동향(거실 기준),-,,즉시입주,서초극동스타클래스2 202동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),16세대,3/5층,계단식
16억,매매,공동주택,-,101.2㎡/81.06㎡(전용률80%),28만원,-,-/-,개별난방/도시가스,2457935310,"실매물, 내부특올수리 실입주or갭투 푸르니유치원 서일초",3/2개,남향(거실 기준),-,,즉시입주 협의가능,서초극동스타클래스2 202동,서울시 서초구 서초동 1615-10,71대(세대당 1.61대),16세대,중/5층,계단식
16억,매매,공동주택,-,101.2㎡/81.06㎡(전용률80%),25만원,정액관리비,-/-,개별난방/도시가스,2454700634,특올수리  채광 좋음 푸르니유치원인접 갭투가능 조용하고 좋아요 지하주차장,3/2개,남동향(거실 기준),-,,즉시입주,서초극동스타클래스2 202동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),16세대,3/5층,계단식
"15억 4,000",매매,공동주택,-,101.2㎡/81.06㎡(전용률80%),25만원,-,-/-,개별난방/도시가스,2455034758,입주가능 내부올수리 푸르니 서운중,3/2개,동향(거실 기준),없음,,즉시입주 협의가능,서초극동스타클래스2 202동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),16세대,중/5층,계단식
16억,매매,공동주택,-,101.2㎡/81.06㎡(전용률80%),25만원,-,-/-,개별난방/도시가스,2453592344,내부 신축 이상 특올수리. 급매. 입주 가능. 갭투 가능. 푸르니유치원.,3/2개,동향(거실 기준),-,,즉시입주 협의가능,서초극동스타클래스2 202동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),16세대,3/5층,계단식
"16억 5,000",매매,공동주택,-,105.31㎡/84.99㎡(전용률81%),28만원,정액관리비,-/-,개별난방/도시가스,2454686118,"푸르니유치원 인접 둘레길주변  방3,화2 주차편함 입주가능 급",3/2개,남동향(거실 기준),-,,즉시입주,서초극동스타클래스2 201동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),18세대,중/10층,계단식
16억,매매,공동주택,-,101.2㎡/81.06㎡(전용률80%),30만원,-,-/-,개별난방/도시가스,2456879904,급매 특올수리 입주가능협의,3/2개,동향(거실 기준),-,,즉시입주 협의가능,서초극동스타클래스2 202동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),16세대,중/5층,계단식
16억,매매,공동주택,-,101.2㎡/81.06㎡(전용률80%),25만원,-,-/-,개별난방/도시가스,2454570386,-,3/2개,동향(거실 기준),-,,즉시입주 협의가능,서초극동스타클래스2 202동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),16세대,중/5층,-
16억,매매,공동주택,-,101.2㎡/81.06㎡(전용률80%),25만원,-,-/-,개별난방/도시가스,2453543504,급매물 특올수리 입주가능 실사진,3/2개,동향(거실 기준),-,,즉시입주 협의가능,서초극동스타클래스2 202동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),16세대,중/5층,계단식
"15억 3,000",매매,공동주택,-,101.2㎡/81.06㎡(전용률80%),25만원,-,-/-,개별난방/도시가스,2453030726,즉시입주 서운중 내부수리,3/2개,동향(거실 기준),없음,,즉시입주,서초극동스타클래스2 202동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),16세대,중/5층,계단식
"16억 5,000",매매,공동주택,-,105.31㎡/84.99㎡(전용률81%),20만원,정액관리비,-/-,개별난방/도시가스,2455274362,깔끔하게 관리된 아파트입니다.,3/2개,동향(거실 기준),-,,즉시입주,서초극동스타클래스2 201동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),18세대,중/10층,계단식
16억,매매,공동주택,-,101.2㎡/81.06㎡(전용률80%),25만원,-,-/-,개별난방/도시가스,2454372963,급매 조용한주택가 특올수리 생활교통편리 입주나투자처추천,3/2개,동향(거실 기준),-,,즉시입주 협의가능,서초극동스타클래스2 202동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),16세대,중/5층,계단식
5억/120,월세,공동주택,-,90.75㎡/72.5㎡(전용률80%),25만원,-,-,개별난방/도시가스,2454387359,"부분수리,입주협의가능하며,융자무,깨끗한집.",3/2개,동향(거실 기준),-,,즉시입주 협의가능,서초극동스타클래스2 202동,서울시 서초구 서초동 1615-10,71대(세대당 1.18대),4세대,고/5층,계단식
"0/1,000",월세,공동주택,-,214.02㎡/178.47㎡(전용률83%),50만원,-,-,개별난방/도시가스,2458426694,"방배동 올화이트 리모델링 프라이빗 고급빌라 포렛힐 월세, 렌트",5/2개,남향(거실 기준),-,,즉시입주 협의가능,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,6/9층,계단식
17억,전세,공동주택,-,214.02㎡/178.47㎡(전용률83%),50만원,-,-,개별난방/도시가스,2457529132,"방배동 올화이트 리모델링 프라이빗 고급빌라 포렛힐 매매, 전세, 월세",5/2개,남향(거실 기준),-,,즉시입주 협의가능,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,6/9층,계단식
17억,전세,공동주택,-,214.02㎡/178.47㎡(전용률83%),50만원,-,-,개별난방/도시가스,2457778492,-,5/2개,남향(거실 기준),-,,즉시입주,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,6/9층,계단식
26억,매매,공동주택,-,214.02㎡/178.47㎡(전용률83%),50만원,-,-/-,개별난방/도시가스,2457529592,"방배동 올화이트 리모델링 프라이빗 고급빌라 포렛힐 매매, 전세, 월세",5/2개,남향(거실 기준),-,,즉시입주 협의가능,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,6/9층,계단식
17억,전세,공동주택,-,214.02㎡/178.47㎡(전용률83%),50만원,-,-,개별난방/도시가스,2457290676,전세가능 수리후첫입주 로얄층 전망우수 즉시입주가능 메인길,5/2개,남향(거실 기준),-,,즉시입주,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,6/9층,계단식
"2억/1,000",월세,-,-,214.02㎡/178.47㎡(전용률83%),50만원,-,-,개별난방/도시가스,2457076756,"Only miEL 앞뒤로 전망 좋고, 수리후 첫입주, 층당 단독세대",5/2개,남향(거실 기준),-,,즉시입주 협의가능,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,6/9층,계단식
17억,전세,-,-,214.02㎡/178.47㎡(전용률83%),50만원,-,-,개별난방/도시가스,2457077111,"Only miEL 수리후 첫 입주, 앞뒤 전망 좋고 층당 단독세대",5/2개,남향(거실 기준),-,,즉시입주 협의가능,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,6/9층,계단식
"0/1,000",월세,공동주택,-,214.02㎡/178.47㎡(전용률83%),50만원,-,-,개별난방/도시가스,2457170189,-,5/2개,남향(거실 기준),-,,즉시입주,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,6/9층,계단식
"0/1,000",단기임대,공동주택,12개월 이상 협의가능,214.02㎡/178.47㎡(전용률83%),60만원,-,-,개별난방/도시가스,2458176455,Rent 서래마을 고급빌라 소유주직접 룸5화2 주차2대,5/2개,남향(거실 기준),-,,즉시입주,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,중/9층,계단식
2억/750,월세,-,-,214.02㎡/178.47㎡(전용률83%),50만원,정액관리비,-,개별난방/도시가스,2458210174,일조권 좋은 층당 한세대 대형빌라,5/2개,남향(거실 기준),-,,즉시입주 협의가능,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.38대),7세대,중/9층,계단식
26억,매매,공동주택,-,214.02㎡/178.47㎡(전용률83%),50만원,정액관리비,-/-,개별난방/도시가스,2458094164,소유주직접 일조건 및 전망좋은 즉시입주가능 매매 입니다.,5/2개,남향(거실 기준),-,,즉시입주 협의가능,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,중/9층,계단식
26억,매매,공동주택,-,214.02㎡/178.47㎡(전용률83%),60만원,-,-/-,개별난방/도시가스,2458014413,ZIP 서래마을 고급빌라 소유주직접 룸5화2 주차2대,5/2개,남향(거실 기준),-,,2024년 11월 중순 협의가능,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,중/9층,계단식
17억,전세,-,-,214.02㎡/178.47㎡(전용률83%),50만원,정액관리비,-,개별난방/도시가스,2458209855,일조권 좋은 층당 한세대 대형빌라,3/2개,남향(거실 기준),-,,즉시입주 협의가능,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.38대),7세대,중/9층,계단식
"0/1,000",월세,공동주택,-,214.02㎡/178.47㎡(전용률83%),50만원,-,-,개별난방/도시가스,2456686016,전세가능 수리후첫입주 로얄층 전망우수 즉시입주가능 메인길,5/2개,남향(거실 기준),-,,즉시입주,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,6/9층,계단식
17억,전세,-,-,214.02㎡/178.47㎡(전용률83%),50만원,정액관리비,-,개별난방/도시가스,2456817216,"l주인직접l 수리 후 첫입주, 층당 한 세대, 프라이빗한 대형 고급빌라",5/2개,남향(거실 기준),-,,즉시입주 협의가능,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,6/9층,계단식
"0/1,000",월세,-,-,214.02㎡/178.47㎡(전용률83%),50만원,정액관리비,-,개별난방/도시가스,2456621881,"내부 올화이트 리모델링된 고급주택 렌트,월세매물",5/2개,남향(거실 기준),-,,즉시입주,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.38대),7세대,6/9층,계단식
26억,매매,-,-,214.02㎡/178.47㎡(전용률83%),50만원,-,-/-,개별난방/도시가스,2457424627,o주인직접o nice 한 층 한세대 전망 좋은 집.공실 빠른 입주 가능,5/2개,남향(거실 기준),-,,즉시입주 협의가능,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,중/9층,계단식
26억,매매,-,-,214.02㎡/178.47㎡(전용률83%),50만원,-,-/-,개별난방/도시가스,2457197552,한층 한세대 전망좋고 채광좋은 로얄층 내부수리중 입주가능,5/2개,남향(거실 기준),없음,,즉시입주 협의가능,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,중/9층,계단식
2억/750,월세,-,-,214.02㎡/178.47㎡(전용률83%),50만원,-,-,개별난방/도시가스,2457973168,65P 주인직접 특올수리 후 첫입주  렌트가능,5/2개,남향(거실 기준),-,,즉시입주 협의가능,포렛힐 1동,서울시 서초구 방배동 803-4,19대(세대당 2.37대),7세대,6/9층,계단식
25억,매매,공동주택,-,179.21㎡/164.86㎡(전용률92%),50만원,-,-/-,개별난방/도시가스,2458031789,실 세대 사진. 내부 컨디션 훌륭함. 주인 직접 의뢰. 공동 가능.,4/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20141113_224/hscp_img_14158436579256e5Wb_JPEG/photoinfra_1415843657248.jpg,즉시입주 협의가능,상지리츠빌2차 1동,서울시 서초구 반포동 99-3,30대(세대당 2.14대),6세대,3/7층,계단식
"23억 5,000",매매,공동주택,-,179.21㎡/164.86㎡(전용률92%),50만원,-,-/-,개별난방/도시가스,2456366094,방4.화2.리모델링된 서래마을 브랜드 고급빌라 상지리츠빌2차 매매.,4/2개,남향(거실 기준),-,,즉시입주 협의가능,상지리츠빌2차 1동,서울시 서초구 반포동 99-3,30대(세대당 2.14대),6세대,3/7층,계단식
"23억 5,000",매매,-,-,179.21㎡/164.86㎡(전용률92%),50만원,-,-/-,개별난방/도시가스,2457749788,Only miEL 리모델링된 서래마을 상지리츠빌 관리 잘되는 고급빌라,4/2개,남향(거실 기준),-,,즉시입주 협의가능,상지리츠빌2차 1동,서울시 서초구 반포동 99-3,30대(세대당 2.14대),6세대,3/7층,계단식
25억,매매,-,-,179.21㎡/164.86㎡(전용률92%),50만원,-,-/-,개별난방/도시가스,2454540025,o주인직접o nice 상지2차 좋은 집 lucky로 오세요,4/2개,남향(거실 기준),-,,즉시입주 협의가능,상지리츠빌2차 1동,서울시 서초구 반포동 99-3,30대(세대당 2.14대),6세대,3/7층,계단식
"23억 5,000",매매,-,-,177.84㎡/163.6㎡(전용률92%),40만원,-,-/-,개별난방/도시가스,2456014484,"4룸, 서래마을 명실상부 고급빌라",4/2개,남향(거실 기준),-,,즉시입주,상지리츠빌2차 1동,서울시 서초구 반포동 99-3,30대(세대당 2.14대),5세대,중/7층,계단식
"2억 1,000",전세,공동주택,-,14.8㎡/12.56㎡(전용률85%),13만원,정액관리비,-,개별난방/도시가스,2458194002,2.3호선 O 교대역 O 역세권 O 원룸 O 풀옵션 O 전세,1/1개,서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200220_122/hscp_img_1582162812367xba3i_JPEG/photoinfra_1582162812128.jpg,즉시입주 협의가능,서초지에스타워(주상복합) 1동,서울시 서초구 서초동 1675-10,32대(세대당 0.59대),9세대,9/12층,계단식
"4억 5,000",매매,공동주택,-,30.53㎡/25.91㎡(전용률85%),20만원,-,"5,300/150만원",개별난방/도시가스,2458281880,"교대역 2룸.거실.소형아파트, 세안고 24.8월 입주 가능",2/1개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20200220_297/hscp_img_1582162836171w6HQM_JPEG/photoinfra_1582162835965.jpg,2024년 8월 31일,서초지에스타워(주상복합) 1동,서울시 서초구 서초동 1675-10,27대(세대당 0.5대),9세대,7/12층,-
